order_id,order_date,powder_type,quantity_kg,unit_cost_usd,total_cost_usd,priority,industry_sector,part_complexity,order_month,order_year,order_quarter
3434,2024-10-20,Titanium Ti-6Al-4V,17.01,105.37,1792.28,Medium,Energy,Medium,2024-10,2024,Q4 2024
3435,2024-10-02,Titanium Ti-6Al-2Sn-4Zr-2Mo,23.89,123.77,2956.81,Medium,Medical,Simple,2024-10,2024,Q4 2024
3436,2024-10-26,Stainless Steel 316L,123.53,28.62,3535.94,Medium,Aerospace,Medium,2024-10,2024,Q4 2024
3437,2024-10-21,Titanium Ti-6Al-4V,18.5,141.64,2620.36,High,Aerospace,Simple,2024-10,2024,Q4 2024
3438,2024-10-21,Titanium Ti-6Al-4V,9.52,104.39,993.78,Low,Medical,Complex,2024-10,2024,Q4 2024
3439,2024-10-11,Stainless Steel 17-4 PH,29.61,27.08,801.77,Medium,Aerospace,Medium,2024-10,2024,Q4 2024
3440,2024-10-03,Stainless Steel 316L,39.53,22.15,875.54,Medium,Medical,Medium,2024-10,2024,Q4 2024
3441,2024-10-11,Stainless Steel 316L,26.89,15.23,409.59,High,Medical,Medium,2024-10,2024,Q4 2024
3442,2024-10-04,Cobalt Chrome CoCrMo,165.38,179.49,29684.51,Medium,Aerospace,Medium,2024-10,2024,Q4 2024
3443,2024-10-18,Inconel 625,21.43,173.2,3711.68,Medium,Aerospace,Complex,2024-10,2024,Q4 2024
3444,2024-10-22,Titanium Ti-6Al-4V,18.15,119.34,2166.07,High,Automotive,Simple,2024-10,2024,Q4 2024
3445,2024-10-13,Stainless Steel 316L,27.73,24.74,686.17,Medium,Automotive,Simple,2024-10,2024,Q4 2024
3446,2024-10-10,Titanium Ti-6Al-2Sn-4Zr-2Mo,41.36,157.3,6506.13,Medium,Aerospace,Medium,2024-10,2024,Q4 2024
3447,2024-10-09,Aluminum AlSi10Mg,83.33,24.8,2066.85,Medium,Medical,Medium,2024-10,2024,Q4 2024
3448,2024-10-24,Inconel 625,30.13,177.5,5348.18,Medium,Energy,Simple,2024-10,2024,Q4 2024
3449,2024-10-28,Cobalt Chrome CoCrMo,5.0,219.09,1095.46,Low,Industrial,Simple,2024-10,2024,Q4 2024
3450,2024-10-22,Stainless Steel 17-4 PH,13.39,42.27,566.06,Medium,Automotive,Medium,2024-10,2024,Q4 2024
3451,2024-10-31,Titanium Ti-6Al-4V,41.37,121.66,5032.89,Low,Medical,Medium,2024-10,2024,Q4 2024
3452,2024-10-30,Titanium Ti-6Al-4V,90.87,143.29,13020.84,Medium,Aerospace,Simple,2024-10,2024,Q4 2024
3453,2024-10-20,Titanium Ti-6Al-4V,20.06,111.09,2228.48,Medium,Aerospace,Medium,2024-10,2024,Q4 2024
3454,2024-10-28,Maraging Steel 300,26.03,47.36,1232.72,Medium,Medical,Simple,2024-10,2024,Q4 2024
3455,2024-10-05,Hastelloy X,9.07,231.32,2098.04,Medium,Medical,Simple,2024-10,2024,Q4 2024
3456,2024-10-11,Stainless Steel 316L,20.36,31.27,636.71,Medium,Aerospace,Complex,2024-10,2024,Q4 2024
3457,2024-10-03,Stainless Steel 316L,14.72,21.68,319.1,Medium,Industrial,Medium,2024-10,2024,Q4 2024
3458,2024-10-19,Hastelloy X,114.05,253.43,28904.19,Medium,Medical,Medium,2024-10,2024,Q4 2024
3459,2024-10-22,Stainless Steel 316L,17.72,24.04,426.04,Medium,Medical,Complex,2024-10,2024,Q4 2024
3460,2024-10-05,Stainless Steel 316L,29.38,18.87,554.37,Medium,Industrial,Medium,2024-10,2024,Q4 2024
3461,2024-10-30,Cobalt Chrome CoCrMo,61.43,239.98,14741.69,Low,Medical,Medium,2024-10,2024,Q4 2024
3462,2024-10-12,Inconel 625,6.61,199.02,1315.49,High,Industrial,Medium,2024-10,2024,Q4 2024
3463,2024-10-10,Stainless Steel 17-4 PH,14.34,35.21,504.93,High,Aerospace,Medium,2024-10,2024,Q4 2024
3464,2024-10-31,Maraging Steel 300,25.82,65.31,1686.27,Medium,Industrial,Medium,2024-10,2024,Q4 2024
3465,2024-10-21,Hastelloy X,25.02,257.35,6438.9,High,Medical,Complex,2024-10,2024,Q4 2024
3466,2024-10-23,Stainless Steel 17-4 PH,14.12,23.13,326.58,Medium,Aerospace,Complex,2024-10,2024,Q4 2024
3467,2024-10-22,Inconel 625,9.66,178.17,1721.16,Medium,Medical,Simple,2024-10,2024,Q4 2024
3468,2024-10-13,Inconel 625,43.43,211.52,9186.51,Medium,Medical,Medium,2024-10,2024,Q4 2024
3469,2024-10-05,Stainless Steel 316L,27.46,23.67,649.93,Medium,Medical,Simple,2024-10,2024,Q4 2024
3470,2024-10-20,Titanium Ti-6Al-4V,37.47,111.68,4184.5,Medium,Aerospace,Simple,2024-10,2024,Q4 2024
3471,2024-10-23,Stainless Steel 316L,43.0,26.9,1156.68,Medium,Aerospace,Complex,2024-10,2024,Q4 2024
3472,2024-10-31,Stainless Steel 17-4 PH,14.99,29.92,448.57,Medium,Aerospace,Medium,2024-10,2024,Q4 2024
3473,2024-10-03,Stainless Steel 316L,17.0,27.05,459.85,Medium,Aerospace,Medium,2024-10,2024,Q4 2024
3474,2024-10-10,Aluminum AlSi10Mg,12.57,36.36,457.09,High,Automotive,Medium,2024-10,2024,Q4 2024
3475,2024-10-18,Aluminum AlSi10Mg,9.09,32.62,296.56,Medium,Medical,Simple,2024-10,2024,Q4 2024
3476,2024-10-13,Titanium Ti-6Al-4V,7.2,131.09,943.83,Medium,Medical,Medium,2024-10,2024,Q4 2024
3477,2024-10-21,Aluminum AlSi10Mg,17.17,28.66,492.14,Medium,Aerospace,Medium,2024-10,2024,Q4 2024
3478,2024-10-26,Stainless Steel 316L,32.69,26.51,866.72,High,Aerospace,Medium,2024-10,2024,Q4 2024
3479,2024-10-11,Aluminum AlSi10Mg,26.6,35.41,941.81,Low,Aerospace,Complex,2024-10,2024,Q4 2024
3480,2024-10-27,Hastelloy X,12.39,174.52,2162.32,Medium,Automotive,Medium,2024-10,2024,Q4 2024
3481,2024-10-05,Titanium Ti-6Al-2Sn-4Zr-2Mo,37.3,139.38,5198.97,Medium,Automotive,Simple,2024-10,2024,Q4 2024
3482,2024-10-22,Titanium Ti-6Al-4V,8.67,110.02,953.85,Medium,Energy,Simple,2024-10,2024,Q4 2024
3483,2024-10-23,Aluminum AlSi10Mg,15.67,26.16,409.93,High,Aerospace,Complex,2024-10,2024,Q4 2024
3484,2024-10-27,Aluminum AlSi10Mg,59.32,19.54,1159.33,Low,Aerospace,Medium,2024-10,2024,Q4 2024
3485,2024-10-31,Stainless Steel 316L,24.84,18.17,451.39,High,Aerospace,Medium,2024-10,2024,Q4 2024
3486,2024-10-24,Aluminum AlSi10Mg,29.07,43.88,1275.66,Medium,Medical,Medium,2024-10,2024,Q4 2024
3487,2024-10-22,Stainless Steel 316L,63.56,21.64,1375.37,Low,Industrial,Medium,2024-10,2024,Q4 2024
3488,2024-10-30,Titanium Ti-6Al-4V,31.44,120.15,3777.52,High,Energy,Medium,2024-10,2024,Q4 2024
3489,2024-10-17,Titanium Ti-6Al-4V,37.59,120.55,4531.29,Medium,Energy,Medium,2024-10,2024,Q4 2024
3490,2024-10-03,Cobalt Chrome CoCrMo,20.89,130.77,2731.87,Medium,Automotive,Complex,2024-10,2024,Q4 2024
3491,2024-10-21,Stainless Steel 17-4 PH,79.41,36.59,2905.61,High,Aerospace,Simple,2024-10,2024,Q4 2024
3492,2024-10-22,Titanium Ti-6Al-4V,56.84,123.9,7042.2,Medium,Medical,Medium,2024-10,2024,Q4 2024
3493,2024-10-14,Stainless Steel 316L,30.96,22.0,680.97,Medium,Medical,Simple,2024-10,2024,Q4 2024
3494,2024-10-17,Titanium Ti-6Al-4V,80.03,111.28,8905.77,Low,Aerospace,Medium,2024-10,2024,Q4 2024
3495,2024-10-12,Titanium Ti-6Al-4V,20.04,112.77,2260.01,Medium,Medical,Complex,2024-10,2024,Q4 2024
3496,2024-10-01,Titanium Ti-6Al-4V,46.09,129.35,5961.54,High,Automotive,Medium,2024-10,2024,Q4 2024
3497,2024-10-12,Stainless Steel 316L,12.98,26.75,347.23,High,Aerospace,Medium,2024-10,2024,Q4 2024
3498,2024-10-10,Stainless Steel 316L,10.43,30.4,317.1,Medium,Aerospace,Simple,2024-10,2024,Q4 2024
3499,2024-10-06,Stainless Steel 316L,5.0,21.46,107.31,Medium,Industrial,Simple,2024-10,2024,Q4 2024
3500,2024-10-31,Cobalt Chrome CoCrMo,33.24,203.29,6757.41,Low,Aerospace,Medium,2024-10,2024,Q4 2024
3501,2024-10-07,Inconel 625,15.91,175.86,2797.96,Medium,Energy,Medium,2024-10,2024,Q4 2024
3502,2024-10-11,Titanium Ti-6Al-4V,96.7,140.02,13540.34,Medium,Aerospace,Medium,2024-10,2024,Q4 2024
3503,2024-10-31,Stainless Steel 316L,12.44,32.13,399.71,Medium,Aerospace,Medium,2024-10,2024,Q4 2024
3504,2024-10-25,Inconel 625,21.26,161.01,3423.11,Medium,Medical,Medium,2024-10,2024,Q4 2024
3505,2024-10-16,Inconel 625,30.23,209.58,6335.67,Medium,Aerospace,Simple,2024-10,2024,Q4 2024
3506,2024-10-07,Titanium Ti-6Al-4V,5.04,116.64,587.89,Medium,Aerospace,Simple,2024-10,2024,Q4 2024
3507,2024-10-08,Aluminum AlSi10Mg,24.2,25.1,607.53,Medium,Energy,Complex,2024-10,2024,Q4 2024
3508,2024-10-05,Cobalt Chrome CoCrMo,62.35,218.23,13606.66,High,Energy,Complex,2024-10,2024,Q4 2024
3509,2024-10-05,Titanium Ti-6Al-4V,10.26,113.32,1162.62,Medium,Automotive,Medium,2024-10,2024,Q4 2024
3510,2024-10-03,Inconel 625,20.02,151.34,3029.91,Medium,Medical,Simple,2024-10,2024,Q4 2024
3511,2024-10-10,Titanium Ti-6Al-4V,9.39,110.18,1034.59,Low,Aerospace,Medium,2024-10,2024,Q4 2024
3512,2024-10-28,Titanium Ti-6Al-4V,13.8,133.63,1844.03,High,Automotive,Complex,2024-10,2024,Q4 2024
3513,2024-10-26,Stainless Steel 17-4 PH,29.04,24.35,707.11,Low,Automotive,Medium,2024-10,2024,Q4 2024
3514,2024-10-04,Titanium Ti-6Al-4V,40.88,112.88,4614.62,Medium,Automotive,Simple,2024-10,2024,Q4 2024
3515,2024-10-17,Stainless Steel 17-4 PH,25.55,32.45,828.97,Medium,Automotive,Medium,2024-10,2024,Q4 2024
3516,2024-10-25,Stainless Steel 316L,16.96,22.53,382.14,Medium,Energy,Medium,2024-10,2024,Q4 2024
3517,2024-10-18,Hastelloy X,15.79,198.62,3136.15,High,Energy,Medium,2024-10,2024,Q4 2024
3518,2024-10-27,Inconel 625,37.84,208.04,7872.18,Low,Aerospace,Medium,2024-10,2024,Q4 2024
3519,2024-10-24,Titanium Ti-6Al-2Sn-4Zr-2Mo,34.82,124.03,4318.77,High,Industrial,Medium,2024-10,2024,Q4 2024
3520,2024-10-29,Aluminum AlSi10Mg,11.52,39.04,449.68,Medium,Industrial,Medium,2024-10,2024,Q4 2024
3521,2024-10-17,Inconel 625,25.54,185.95,4749.18,Medium,Medical,Simple,2024-10,2024,Q4 2024
3522,2024-10-02,Titanium Ti-6Al-4V,8.86,121.54,1076.86,Medium,Automotive,Medium,2024-10,2024,Q4 2024
3523,2024-10-22,Inconel 625,23.35,169.4,3955.42,Medium,Energy,Medium,2024-10,2024,Q4 2024
3524,2024-10-11,Inconel 625,9.27,153.95,1427.12,Low,Energy,Medium,2024-10,2024,Q4 2024
3525,2024-10-29,Stainless Steel 17-4 PH,17.03,29.45,501.57,Medium,Industrial,Simple,2024-10,2024,Q4 2024
3526,2024-10-25,Aluminum AlSi10Mg,50.79,23.79,1208.23,Medium,Automotive,Medium,2024-10,2024,Q4 2024
3527,2024-10-20,Inconel 625,38.17,155.89,5950.41,Medium,Medical,Simple,2024-10,2024,Q4 2024
3528,2024-10-05,Aluminum AlSi10Mg,8.34,25.09,209.22,Medium,Aerospace,Medium,2024-10,2024,Q4 2024
3529,2024-10-20,Inconel 625,23.02,195.75,4506.1,High,Aerospace,Complex,2024-10,2024,Q4 2024
3530,2024-10-13,Stainless Steel 316L,21.06,27.2,572.8,Medium,Aerospace,Simple,2024-10,2024,Q4 2024
3531,2024-10-05,Cobalt Chrome CoCrMo,5.0,194.93,974.64,Medium,Aerospace,Simple,2024-10,2024,Q4 2024
3532,2024-10-06,Titanium Ti-6Al-4V,59.5,106.66,6346.3,High,Automotive,Simple,2024-10,2024,Q4 2024
3533,2024-10-06,Stainless Steel 17-4 PH,114.17,29.96,3420.25,Medium,Automotive,Complex,2024-10,2024,Q4 2024
3534,2024-10-27,Inconel 625,36.2,170.39,6168.1,Medium,Automotive,Complex,2024-10,2024,Q4 2024
3535,2024-10-23,Inconel 625,26.53,180.54,4789.81,Low,Aerospace,Simple,2024-10,2024,Q4 2024
3536,2024-10-25,Aluminum AlSi10Mg,17.98,39.56,711.26,High,Medical,Medium,2024-10,2024,Q4 2024
3537,2024-10-20,Maraging Steel 300,11.92,33.04,393.87,Medium,Aerospace,Complex,2024-10,2024,Q4 2024
3538,2024-10-26,Titanium Ti-6Al-4V,28.31,112.66,3189.38,Medium,Aerospace,Simple,2024-10,2024,Q4 2024
3539,2024-10-29,Stainless Steel 17-4 PH,62.59,27.31,1709.64,Medium,Aerospace,Simple,2024-10,2024,Q4 2024
3540,2024-10-06,Stainless Steel 17-4 PH,33.29,34.02,1132.59,Medium,Energy,Medium,2024-10,2024,Q4 2024
3541,2024-10-24,Stainless Steel 316L,12.15,28.49,346.12,High,Automotive,Medium,2024-10,2024,Q4 2024
3542,2024-10-15,Aluminum AlSi10Mg,32.85,31.94,1049.39,Low,Automotive,Medium,2024-10,2024,Q4 2024
3543,2024-10-02,Aluminum AlSi10Mg,37.8,31.47,1189.42,Medium,Aerospace,Medium,2024-10,2024,Q4 2024
3544,2024-10-14,Stainless Steel 316L,27.85,28.77,801.3,Medium,Aerospace,Medium,2024-10,2024,Q4 2024
3545,2024-10-12,Stainless Steel 316L,37.6,27.78,1044.64,Medium,Medical,Medium,2024-10,2024,Q4 2024
3546,2024-10-22,Stainless Steel 316L,24.98,27.54,687.96,Medium,Aerospace,Medium,2024-10,2024,Q4 2024
3547,2024-10-24,Aluminum AlSi10Mg,18.01,23.48,422.91,Medium,Aerospace,Medium,2024-10,2024,Q4 2024
3548,2024-10-08,Aluminum AlSi10Mg,11.39,44.04,501.6,Medium,Automotive,Medium,2024-10,2024,Q4 2024
3549,2024-10-15,Inconel 625,32.35,204.6,6618.88,High,Automotive,Simple,2024-10,2024,Q4 2024
3550,2024-10-20,Stainless Steel 316L,12.24,27.73,339.38,Medium,Aerospace,Simple,2024-10,2024,Q4 2024
3551,2024-10-10,Inconel 625,63.07,161.38,10178.45,Low,Energy,Medium,2024-10,2024,Q4 2024
3552,2024-10-25,Hastelloy X,28.79,186.13,5358.58,Medium,Automotive,Simple,2024-10,2024,Q4 2024
3553,2024-10-24,Inconel 625,20.89,191.05,3991.01,Medium,Automotive,Complex,2024-10,2024,Q4 2024
3554,2024-10-26,Stainless Steel 17-4 PH,28.49,30.12,858.13,Medium,Automotive,Medium,2024-10,2024,Q4 2024
3555,2024-10-15,Titanium Ti-6Al-4V,21.16,119.65,2531.7,High,Automotive,Medium,2024-10,2024,Q4 2024
3556,2024-10-08,Stainless Steel 316L,14.24,27.85,396.57,Medium,Energy,Medium,2024-10,2024,Q4 2024
3557,2024-10-18,Stainless Steel 316L,10.99,26.13,287.12,Medium,Automotive,Complex,2024-10,2024,Q4 2024
3558,2024-10-08,Stainless Steel 316L,32.36,22.62,731.96,High,Energy,Complex,2024-10,2024,Q4 2024
3559,2024-10-10,Titanium Ti-6Al-4V,23.46,116.68,2737.32,High,Aerospace,Complex,2024-10,2024,Q4 2024
3560,2024-10-31,Aluminum AlSi10Mg,16.18,51.65,835.76,High,Medical,Medium,2024-10,2024,Q4 2024
3561,2024-10-26,Stainless Steel 17-4 PH,38.47,25.0,961.58,Low,Medical,Medium,2024-10,2024,Q4 2024
3562,2024-10-26,Hastelloy X,76.23,245.07,18681.95,Medium,Energy,Simple,2024-10,2024,Q4 2024
3563,2024-10-16,Titanium Ti-6Al-4V,18.04,123.82,2233.74,High,Aerospace,Medium,2024-10,2024,Q4 2024
3564,2024-10-29,Aluminum AlSi10Mg,27.31,34.5,942.12,Low,Aerospace,Complex,2024-10,2024,Q4 2024
3565,2024-10-27,Titanium Ti-6Al-4V,14.79,100.0,1478.98,Medium,Automotive,Simple,2024-10,2024,Q4 2024
3566,2024-10-07,Inconel 625,9.17,183.28,1680.67,High,Aerospace,Simple,2024-10,2024,Q4 2024
3567,2024-10-12,Cobalt Chrome CoCrMo,11.22,190.81,2140.88,Medium,Aerospace,Medium,2024-10,2024,Q4 2024
3568,2024-10-22,Stainless Steel 316L,29.23,24.29,709.93,Medium,Aerospace,Medium,2024-10,2024,Q4 2024
3569,2024-10-31,Titanium Ti-6Al-4V,32.63,93.86,3062.62,Medium,Medical,Medium,2024-10,2024,Q4 2024
3570,2024-10-19,Stainless Steel 17-4 PH,17.48,36.19,632.64,Medium,Medical,Simple,2024-10,2024,Q4 2024
3571,2024-10-15,Stainless Steel 17-4 PH,15.59,33.06,515.41,Medium,Energy,Complex,2024-10,2024,Q4 2024
3572,2024-10-15,Inconel 625,11.54,203.24,2345.41,Low,Automotive,Simple,2024-10,2024,Q4 2024
3573,2024-10-25,Titanium Ti-6Al-4V,19.69,125.87,2478.41,High,Aerospace,Medium,2024-10,2024,Q4 2024
3574,2024-10-10,Titanium Ti-6Al-4V,66.54,118.7,7898.46,High,Medical,Medium,2024-10,2024,Q4 2024
3575,2024-10-25,Aluminum AlSi10Mg,10.02,37.71,377.88,High,Aerospace,Medium,2024-10,2024,Q4 2024
3576,2024-10-13,Cobalt Chrome CoCrMo,5.0,184.23,921.14,Medium,Medical,Complex,2024-10,2024,Q4 2024
3577,2024-10-17,Aluminum AlSi10Mg,7.68,34.22,262.85,Medium,Medical,Medium,2024-10,2024,Q4 2024
3578,2024-10-17,Stainless Steel 17-4 PH,27.49,20.6,566.38,Medium,Aerospace,Complex,2024-10,2024,Q4 2024
3579,2024-10-14,Titanium Ti-6Al-4V,6.73,120.15,808.58,Medium,Aerospace,Medium,2024-10,2024,Q4 2024
3580,2024-10-31,Inconel 625,37.39,193.54,7236.33,High,Automotive,Complex,2024-10,2024,Q4 2024
3581,2024-10-06,Stainless Steel 17-4 PH,19.11,32.64,623.78,Medium,Aerospace,Medium,2024-10,2024,Q4 2024
3582,2024-10-27,Cobalt Chrome CoCrMo,24.1,215.8,5200.84,High,Energy,Complex,2024-10,2024,Q4 2024
3583,2024-10-07,Inconel 625,24.39,173.79,4238.67,Medium,Aerospace,Medium,2024-10,2024,Q4 2024
3584,2024-10-26,Stainless Steel 17-4 PH,26.72,20.92,559.06,Low,Automotive,Medium,2024-10,2024,Q4 2024
3585,2024-10-20,Inconel 625,25.78,187.36,4830.19,Low,Automotive,Simple,2024-10,2024,Q4 2024
3586,2024-10-05,Hastelloy X,26.12,220.98,5772.12,Medium,Industrial,Medium,2024-10,2024,Q4 2024
3587,2024-10-28,Aluminum AlSi10Mg,57.82,38.68,2236.27,High,Energy,Complex,2024-10,2024,Q4 2024
3588,2024-10-09,Inconel 625,5.0,147.71,738.55,Medium,Energy,Medium,2024-10,2024,Q4 2024
3589,2024-10-02,Aluminum AlSi10Mg,40.91,21.46,877.81,Low,Aerospace,Simple,2024-10,2024,Q4 2024
3590,2024-10-21,Inconel 625,148.55,193.91,28805.99,Medium,Aerospace,Simple,2024-10,2024,Q4 2024
3591,2024-10-16,Aluminum AlSi10Mg,47.53,26.51,1259.88,Medium,Industrial,Simple,2024-10,2024,Q4 2024
3592,2024-10-28,Stainless Steel 316L,21.62,22.2,479.95,Low,Medical,Simple,2024-10,2024,Q4 2024
3593,2024-10-12,Inconel 625,131.72,153.79,20257.19,Medium,Aerospace,Simple,2024-10,2024,Q4 2024
3594,2024-10-18,Aluminum AlSi10Mg,72.99,30.25,2208.2,Medium,Automotive,Simple,2024-10,2024,Q4 2024
3595,2024-10-30,Aluminum AlSi10Mg,20.32,26.22,532.77,Medium,Aerospace,Medium,2024-10,2024,Q4 2024
3596,2024-10-04,Titanium Ti-6Al-4V,16.79,94.53,1587.1,Low,Aerospace,Simple,2024-10,2024,Q4 2024
3597,2024-10-23,Stainless Steel 316L,29.61,29.08,861.03,High,Medical,Medium,2024-10,2024,Q4 2024
3598,2024-10-28,Inconel 625,7.04,172.28,1212.84,Medium,Aerospace,Simple,2024-10,2024,Q4 2024
3599,2024-10-17,Titanium Ti-6Al-4V,26.27,122.38,3215.04,High,Aerospace,Medium,2024-10,2024,Q4 2024
3600,2024-10-28,Titanium Ti-6Al-4V,58.88,109.05,6421.14,Medium,Automotive,Medium,2024-10,2024,Q4 2024
3601,2024-10-04,Stainless Steel 17-4 PH,57.08,27.97,1596.34,Medium,Automotive,Complex,2024-10,2024,Q4 2024
3602,2024-10-10,Titanium Ti-6Al-4V,22.36,114.98,2570.87,Low,Aerospace,Simple,2024-10,2024,Q4 2024
3603,2024-10-03,Titanium Ti-6Al-4V,6.71,125.62,842.93,Medium,Aerospace,Complex,2024-10,2024,Q4 2024
3604,2024-10-25,Stainless Steel 17-4 PH,48.61,23.16,1125.58,High,Automotive,Complex,2024-10,2024,Q4 2024
3605,2024-10-06,Titanium Ti-6Al-4V,14.34,136.44,1956.54,Medium,Aerospace,Simple,2024-10,2024,Q4 2024
3606,2024-10-09,Inconel 625,5.0,236.94,1184.7,Medium,Energy,Simple,2024-10,2024,Q4 2024
3607,2024-10-15,Stainless Steel 316L,71.33,22.98,1639.22,Medium,Aerospace,Medium,2024-10,2024,Q4 2024
3608,2024-10-29,Hastelloy X,36.6,295.14,10802.13,Medium,Industrial,Simple,2024-10,2024,Q4 2024
3609,2024-10-17,Titanium Ti-6Al-4V,11.48,128.12,1470.84,Medium,Automotive,Simple,2024-10,2024,Q4 2024
3610,2024-10-05,Stainless Steel 316L,73.35,30.78,2257.36,Low,Automotive,Complex,2024-10,2024,Q4 2024
3611,2024-10-27,Titanium Ti-6Al-4V,10.86,115.73,1256.88,Medium,Medical,Complex,2024-10,2024,Q4 2024
3612,2024-10-14,Stainless Steel 17-4 PH,46.97,29.56,1388.59,High,Aerospace,Medium,2024-10,2024,Q4 2024
3613,2024-10-03,Stainless Steel 316L,39.33,26.25,1032.26,Medium,Medical,Simple,2024-10,2024,Q4 2024
3614,2024-10-31,Inconel 625,9.66,191.16,1846.58,Medium,Energy,Simple,2024-10,2024,Q4 2024
3615,2024-10-30,Hastelloy X,146.82,219.2,32182.55,High,Aerospace,Medium,2024-10,2024,Q4 2024
3616,2024-10-08,Aluminum AlSi10Mg,8.4,41.05,344.79,Medium,Medical,Medium,2024-10,2024,Q4 2024
3617,2024-10-27,Stainless Steel 316L,56.0,27.63,1547.44,Medium,Automotive,Medium,2024-10,2024,Q4 2024
3618,2024-10-15,Hastelloy X,14.95,176.95,2645.46,Low,Automotive,Simple,2024-10,2024,Q4 2024
3619,2024-10-29,Titanium Ti-6Al-4V,45.0,130.67,5879.94,Medium,Medical,Simple,2024-10,2024,Q4 2024
3620,2024-10-12,Aluminum AlSi10Mg,20.21,34.09,688.88,Medium,Industrial,Medium,2024-10,2024,Q4 2024
3621,2024-10-30,Titanium Ti-6Al-4V,68.31,127.09,8681.6,Medium,Automotive,Medium,2024-10,2024,Q4 2024
3622,2024-10-01,Stainless Steel 316L,53.08,19.04,1010.39,Medium,Aerospace,Medium,2024-10,2024,Q4 2024
3623,2024-10-14,Cobalt Chrome CoCrMo,5.09,163.16,830.48,High,Automotive,Simple,2024-10,2024,Q4 2024
3624,2024-10-02,Aluminum AlSi10Mg,16.17,26.07,421.5,Medium,Aerospace,Complex,2024-10,2024,Q4 2024
3625,2024-10-13,Stainless Steel 316L,34.87,21.72,757.29,Medium,Aerospace,Medium,2024-10,2024,Q4 2024
3626,2024-10-17,Stainless Steel 17-4 PH,44.27,27.81,1231.08,High,Energy,Medium,2024-10,2024,Q4 2024
3627,2024-10-12,Titanium Ti-6Al-4V,47.97,121.69,5837.52,Medium,Medical,Medium,2024-10,2024,Q4 2024
3628,2024-10-08,Aluminum AlSi10Mg,28.97,46.33,1342.19,Medium,Aerospace,Medium,2024-10,2024,Q4 2024
3629,2024-10-13,Stainless Steel 316L,42.61,31.91,1359.48,High,Automotive,Medium,2024-10,2024,Q4 2024
3630,2024-11-03,Inconel 625,33.91,206.63,7006.67,Medium,Medical,Complex,2024-11,2024,Q4 2024
3631,2024-11-12,Inconel 625,25.32,166.43,4214.02,Low,Aerospace,Medium,2024-11,2024,Q4 2024
3632,2024-11-08,Titanium Ti-6Al-4V,18.41,125.31,2307.02,High,Automotive,Complex,2024-11,2024,Q4 2024
3633,2024-11-01,Aluminum AlSi10Mg,16.25,52.98,860.95,Low,Medical,Medium,2024-11,2024,Q4 2024
3634,2024-11-11,Stainless Steel 316L,30.18,20.99,633.54,Medium,Industrial,Complex,2024-11,2024,Q4 2024
3635,2024-11-30,Cobalt Chrome CoCrMo,18.49,219.87,4065.44,Medium,Medical,Simple,2024-11,2024,Q4 2024
3636,2024-11-04,Titanium Ti-6Al-4V,39.45,102.18,4031.03,Medium,Automotive,Medium,2024-11,2024,Q4 2024
3637,2024-11-27,Stainless Steel 316L,23.47,18.97,445.17,Low,Medical,Simple,2024-11,2024,Q4 2024
3638,2024-11-23,Hastelloy X,5.0,205.56,1027.8,Medium,Industrial,Medium,2024-11,2024,Q4 2024
3639,2024-11-21,Maraging Steel 300,81.14,41.8,3391.78,Low,Medical,Medium,2024-11,2024,Q4 2024
3640,2024-11-11,Inconel 625,35.85,178.66,6404.86,Medium,Aerospace,Medium,2024-11,2024,Q4 2024
3641,2024-11-26,Aluminum AlSi10Mg,32.21,26.21,844.27,Medium,Aerospace,Simple,2024-11,2024,Q4 2024
3642,2024-11-05,Stainless Steel 17-4 PH,24.75,43.26,1070.75,Medium,Medical,Complex,2024-11,2024,Q4 2024
3643,2024-11-05,Hastelloy X,46.25,239.45,11074.42,Medium,Automotive,Simple,2024-11,2024,Q4 2024
3644,2024-11-02,Hastelloy X,83.8,201.98,16925.73,Low,Aerospace,Medium,2024-11,2024,Q4 2024
3645,2024-11-10,Stainless Steel 316L,47.97,20.56,986.25,Medium,Industrial,Complex,2024-11,2024,Q4 2024
3646,2024-11-30,Titanium Ti-6Al-4V,24.91,89.35,2225.61,Medium,Aerospace,Simple,2024-11,2024,Q4 2024
3647,2024-11-27,Titanium Ti-6Al-4V,43.26,132.74,5742.42,Medium,Aerospace,Complex,2024-11,2024,Q4 2024
3648,2024-11-16,Stainless Steel 17-4 PH,11.87,31.55,374.49,Medium,Aerospace,Medium,2024-11,2024,Q4 2024
3649,2024-11-23,Titanium Ti-6Al-4V,24.86,125.0,3107.54,High,Aerospace,Complex,2024-11,2024,Q4 2024
3650,2024-11-27,Titanium Ti-6Al-4V,13.92,119.97,1670.0,High,Aerospace,Simple,2024-11,2024,Q4 2024
3651,2024-11-05,Stainless Steel 316L,56.17,28.56,1604.47,Medium,Aerospace,Complex,2024-11,2024,Q4 2024
3652,2024-11-25,Stainless Steel 316L,11.79,20.63,243.18,Medium,Energy,Medium,2024-11,2024,Q4 2024
3653,2024-11-23,Cobalt Chrome CoCrMo,8.32,164.79,1371.07,Low,Aerospace,Medium,2024-11,2024,Q4 2024
3654,2024-11-16,Cobalt Chrome CoCrMo,30.08,200.93,6043.96,Medium,Automotive,Medium,2024-11,2024,Q4 2024
3655,2024-11-15,Stainless Steel 17-4 PH,130.68,46.37,6060.1,Medium,Medical,Medium,2024-11,2024,Q4 2024
